app_id,default_probability,repayment_probability,risk_score,recommendation,confidence,risk_category,top_risk_factors,actual_outcome,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,title,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,issue_d,state
APP-169402,0.4520312146561246,0.5479687853438754,45.20312146561246,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (raises risk),Charged Off,17000.0, 36 months,11.53,560.84,B,B5,1 year,RENT,66000.0,Source Verified,credit_card,Credit card refinancing,13.75,9.0,0.0,13525.0,76.8,17.0,w,INDIVIDUAL,0.0,0.0,Aug-2015,AE
APP-320709,0.3752398015692476,0.6247601984307525,37.52398015692476,APPROVE_WITH_CONDITIONS,Medium,Medium,revolving utilization (raises risk); loan sub-grade (lowers risk); total credit lines (raises risk),Charged Off,9000.0, 36 months,12.99,303.21,C,C1,1 year,MORTGAGE,40000.0,Not Verified,debt_consolidation,Debt consolidation,14.54,6.0,0.0,14176.0,85.4,11.0,w,INDIVIDUAL,1.0,0.0,Oct-2014,AP
APP-225555,0.6355326606946365,0.36446733930536346,63.55326606946365,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); 60-month term (raises risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,30000.0, 60 months,18.64,772.29,E,E1,3 years,MORTGAGE,152000.0,Verified,debt_consolidation,Debt Consolidation,17.36,11.0,0.0,29293.0,73.8,26.0,f,INDIVIDUAL,,0.0,Feb-2012,WA
APP-034291,0.6457762157253041,0.3542237842746959,64.5776215725304,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,4000.0, 36 months,22.15,153.08,E,E5,10+ years,RENT,41371.0,Verified,debt_consolidation,Debt consolidation,19.06,8.0,0.0,10571.0,84.6,28.0,f,INDIVIDUAL,2.0,0.0,Jul-2014,AR
APP-369666,0.538008959734999,0.46199104026500104,53.8008959734999,REVIEW_MANUAL,Low,High,debt-to-income ratio (raises risk); revolving utilization (raises risk); home ownership (raises risk),Fully Paid,8000.0, 36 months,15.31,278.54,C,C2,10+ years,RENT,30000.0,Not Verified,debt_consolidation,Starting Over,27.4,10.0,0.0,11617.0,91.5,12.0,f,INDIVIDUAL,0.0,0.0,Jun-2013,AL
APP-005208,0.2616209847178354,0.7383790152821645,26.16209847178354,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); revolving utilization (lowers risk),Fully Paid,12000.0, 36 months,6.49,367.74,A,A2,,MORTGAGE,37500.0,Verified,debt_consolidation,Debt consolidation,14.59,11.0,0.0,8432.0,20.7,26.0,f,INDIVIDUAL,1.0,0.0,Sep-2014,MS
APP-287459,0.7421839498508573,0.25781605014914266,74.21839498508574,REJECT,High,High,loan sub-grade (raises risk); debt-to-income ratio (raises risk); 60-month term (raises risk),Charged Off,10000.0, 60 months,16.99,248.48,D,D3,10+ years,MORTGAGE,31000.0,Source Verified,debt_consolidation,Debt consolidation,34.84,12.0,0.0,8796.0,38.1,31.0,f,INDIVIDUAL,3.0,0.0,May-2015,HI
APP-253358,0.49501011280724005,0.50498988719276,49.50101128072401,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); debt-to-income ratio (lowers risk); interest rate (lowers risk),Fully Paid,9325.0, 36 months,16.78,331.45,C,C5,5 years,RENT,27300.0,Not Verified,wedding,wedding loan,5.8,5.0,0.0,5015.0,66.9,10.0,f,INDIVIDUAL,0.0,0.0,Aug-2013,WI
APP-080472,0.39216013335989364,0.6078398666401064,39.216013335989366,APPROVE_WITH_CONDITIONS,Medium,Medium,60-month term (raises risk); revolving utilization (raises risk); annual income (lowers risk),Fully Paid,30000.0, 60 months,15.31,718.59,C,C2,10+ years,MORTGAGE,135000.0,Verified,debt_consolidation,Freedom Loan,18.57,10.0,0.0,70495.0,95.1,37.0,f,INDIVIDUAL,4.0,0.0,Dec-2012,LA
APP-078003,0.42584665557271806,0.5741533444272819,42.584665557271805,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); debt-to-income ratio (lowers risk); has bankruptcy record (lowers risk),Fully Paid,4950.0, 36 months,14.65,170.75,C,C5,3 years,MORTGAGE,30000.0,Not Verified,home_improvement,Home improvement,6.08,4.0,1.0,2476.0,51.0,20.0,f,INDIVIDUAL,1.0,1.0,Mar-2015,WA
APP-043069,0.3498239992236514,0.6501760007763486,34.98239992236514,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); annual income (raises risk); home ownership (lowers risk),Charged Off,8000.0, 36 months,12.35,267.06,B,B4,5 years,MORTGAGE,27180.0,Source Verified,credit_card,Blessings from above,15.14,8.0,0.0,7063.0,67.3,19.0,f,INDIVIDUAL,1.0,0.0,Sep-2013,OK
APP-168543,0.4422291467598721,0.5577708532401279,44.22291467598721,APPROVE_WITH_CONDITIONS,Low,Medium,monthly installment (lowers risk); loan sub-grade (raises risk); home ownership (lowers risk),Fully Paid,2500.0, 36 months,14.64,86.23,C,C3,8 years,MORTGAGE,58000.0,Source Verified,debt_consolidation,Debt consolidation,18.29,14.0,0.0,11837.0,62.3,34.0,w,INDIVIDUAL,2.0,0.0,Mar-2014,KS
APP-137303,0.5735632113466377,0.4264367886533623,57.356321134663766,REVIEW_MANUAL,Low,High,revolving utilization (lowers risk); annual income (raises risk); total credit lines (raises risk),Fully Paid,7800.0, 36 months,13.33,264.06,C,C3,< 1 year,RENT,15600.0,Source Verified,debt_consolidation,Debt consolidation,23.23,5.0,0.0,1964.0,11.0,7.0,w,INDIVIDUAL,0.0,0.0,Oct-2015,KY
APP-188173,0.3012811344159302,0.6987188655840698,30.12811344159302,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); monthly installment (raises risk),Fully Paid,28000.0, 36 months,9.91,902.3,B,B1,10+ years,RENT,88000.0,Verified,debt_consolidation,Renovation Debt - Historic Property,13.27,5.0,0.0,17158.0,51.5,6.0,f,INDIVIDUAL,,0.0,Sep-2011,VA
APP-029976,0.5766194745587487,0.42338052544125127,57.66194745587487,REVIEW_MANUAL,Low,High,debt-to-income ratio (raises risk); loan sub-grade (raises risk); home ownership (raises risk),Charged Off,4000.0, 36 months,13.99,136.7,C,C4,1 year,RENT,52000.0,Not Verified,credit_card,Credit card refinancing,27.74,15.0,0.0,38534.0,80.6,32.0,f,INDIVIDUAL,0.0,0.0,May-2015,CO
APP-287851,0.5272770915980226,0.4727229084019774,52.72770915980226,REVIEW_MANUAL,Low,High,debt-to-income ratio (raises risk); has bankruptcy record (lowers risk); loan sub-grade (lowers risk),Charged Off,6000.0, 36 months,12.39,200.41,C,C1,3 years,RENT,27000.0,Source Verified,debt_consolidation,Debt consolidation,30.4,9.0,1.0,7134.0,46.3,20.0,w,INDIVIDUAL,1.0,1.0,Nov-2014,AZ
APP-087726,0.2666815822252931,0.733318417774707,26.66815822252931,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (lowers risk),Fully Paid,9000.0, 36 months,9.76,289.4,B,B1,10+ years,MORTGAGE,70000.0,Not Verified,credit_card,bowler,18.67,12.0,0.0,12035.0,71.2,26.0,f,INDIVIDUAL,3.0,0.0,Apr-2012,MS
APP-364336,0.5238257968387207,0.47617420316127934,52.382579683872066,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); home ownership (raises risk); revolving utilization (lowers risk),Fully Paid,4000.0, 36 months,14.99,138.65,C,C5,3 years,RENT,54000.0,Verified,debt_consolidation,Debt consolidation,20.24,14.0,0.0,4162.0,27.6,39.0,f,INDIVIDUAL,0.0,0.0,Oct-2014,IL
APP-371973,0.5309513429021847,0.4690486570978153,53.09513429021847,REVIEW_MANUAL,Low,High,60-month term (raises risk); loan sub-grade (raises risk); home ownership (lowers risk),Fully Paid,25000.0, 60 months,13.98,581.45,C,C3,10+ years,MORTGAGE,57200.0,Verified,debt_consolidation,Debt consolidation,17.52,11.0,0.0,31131.0,55.9,28.0,f,INDIVIDUAL,5.0,0.0,Aug-2014,RI
APP-068188,0.2926484898577674,0.7073515101422325,29.26484898577674,APPROVE,High,Medium,loan sub-grade (lowers risk); open credit lines (raises risk); home ownership (lowers risk),Fully Paid,20000.0, 36 months,11.99,664.2,B,B3,10+ years,MORTGAGE,51549.0,Source Verified,debt_consolidation,Debt consolidation and Medical expenses,14.9,20.0,0.0,13736.0,39.2,38.0,w,INDIVIDUAL,5.0,0.0,Dec-2013,AE
APP-101281,0.4459724370801919,0.5540275629198081,44.59724370801919,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); loan issue year (lowers risk); debt-to-income ratio (lowers risk),Fully Paid,7500.0, 36 months,12.22,236.57,C,C4,2 years,RENT,116700.0,Not Verified,credit_card,Grad School Credit Card debt overhang,11.75,18.0,0.0,29735.0,67.3,32.0,f,INDIVIDUAL,,0.0,Aug-2008,NH
APP-035123,0.6335078472190463,0.3664921527809537,63.35078472190463,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); 60-month term (raises risk); interest rate (lowers risk),Charged Off,16000.0, 60 months,17.57,402.57,D,D2,4 years,MORTGAGE,80000.0,Source Verified,credit_card,Credit card refinancing,18.59,20.0,0.0,20635.0,39.0,32.0,w,INDIVIDUAL,1.0,0.0,Feb-2014,WI
APP-066799,0.3886289882169739,0.6113710117830261,38.86289882169739,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); 60-month term (raises risk); interest rate (raises risk),Fully Paid,24000.0, 60 months,11.55,528.43,B,B3,10+ years,MORTGAGE,86500.0,Verified,debt_consolidation,Debt consolidation,20.42,15.0,0.0,20880.0,52.3,31.0,f,INDIVIDUAL,5.0,0.0,Jul-2013,AP
APP-334854,0.317008418710262,0.682991581289738,31.7008418710262,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); has bankruptcy record (lowers risk),Fully Paid,8500.0, 36 months,8.9,269.91,A,A5,10+ years,RENT,30000.0,Verified,credit_card,Credit card refinancing,13.84,7.0,2.0,8302.0,45.4,18.0,w,INDIVIDUAL,1.0,1.0,Mar-2014,RI
APP-303528,0.43406155082071723,0.5659384491792827,43.40615508207172,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); revolving utilization (raises risk),Fully Paid,16750.0, 36 months,13.67,569.8,B,B5,2 years,RENT,47000.0,Source Verified,credit_card,CitiBank Payoff,27.11,5.0,0.0,33732.0,82.3,26.0,f,INDIVIDUAL,2.0,0.0,Oct-2013,AE
APP-273974,0.707648006542996,0.292351993457004,70.76480065429959,REJECT,High,High,debt-to-income ratio (raises risk); 60-month term (raises risk); home ownership (raises risk),Charged Off,14400.0, 60 months,13.35,330.24,C,C2,3 years,RENT,43800.0,Source Verified,debt_consolidation,Debt consolidation,33.82,13.0,0.0,11251.0,62.2,25.0,w,INDIVIDUAL,0.0,0.0,Oct-2014,NM
APP-069449,0.20304781604664834,0.7969521839533517,20.304781604664836,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); annual income (lowers risk),Fully Paid,30000.0, 36 months,7.9,938.71,A,A4,7 years,OWN,180000.0,Verified,debt_consolidation,Debt consolidation,8.64,11.0,0.0,31216.0,42.3,29.0,w,INDIVIDUAL,7.0,0.0,Apr-2014,IN
APP-025498,0.2801853042486368,0.7198146957513631,28.01853042486368,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); annual income (lowers risk),Charged Off,11000.0, 36 months,8.18,345.62,B,B1,4 years,RENT,155000.0,Not Verified,credit_card,Credit card refinancing,8.55,6.0,0.0,12088.0,80.0,34.0,f,INDIVIDUAL,0.0,0.0,Sep-2015,LA
APP-281891,0.43744644259570414,0.5625535574042959,43.744644259570414,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); home ownership (raises risk); 60-month term (lowers risk),Fully Paid,4000.0, 36 months,12.99,134.76,B,B5,5 years,RENT,46350.0,Source Verified,debt_consolidation,Debt consolidation,14.38,7.0,0.0,11919.0,75.0,14.0,f,INDIVIDUAL,0.0,0.0,Apr-2014,KS
APP-278270,0.4709550560299773,0.5290449439700227,47.095505602997726,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); high-risk purpose (raises risk); interest rate (raises risk),Fully Paid,3000.0, 36 months,11.14,98.42,B,B2,8 years,RENT,28000.0,Source Verified,vacation,Vacation,20.4,16.0,0.0,13139.0,62.9,33.0,f,INDIVIDUAL,0.0,0.0,Jul-2012,CA
APP-380306,0.3539962280953062,0.6460037719046938,35.39962280953062,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (raises risk),Fully Paid,18425.0, 36 months,7.69,574.75,A,A4,7 years,RENT,42000.0,Not Verified,debt_consolidation,Debt consolidation,19.63,10.0,0.0,8578.0,38.3,22.0,f,INDIVIDUAL,1.0,0.0,Jun-2014,WA
APP-020771,0.42782667122359364,0.5721733287764064,42.78266712235936,APPROVE_WITH_CONDITIONS,Low,Medium,60-month term (raises risk); loan sub-grade (lowers risk); monthly installment (raises risk),Fully Paid,32500.0, 60 months,13.65,750.34,C,C1,10+ years,MORTGAGE,80000.0,Verified,debt_consolidation,Debt consolidation,13.95,11.0,0.0,16307.0,34.7,29.0,w,INDIVIDUAL,5.0,0.0,May-2014,HI
APP-188008,0.7406137129972473,0.2593862870027527,74.06137129972473,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,10000.0, 60 months,21.99,276.14,E,E4,2 years,RENT,53000.0,Source Verified,debt_consolidation,Debt consolidation,15.94,21.0,1.0,3742.0,57.6,43.0,w,INDIVIDUAL,1.0,1.0,May-2014,IN
APP-246302,0.52295014664415,0.47704985335585004,52.29501466441499,REVIEW_MANUAL,Low,High,annual income (raises risk); home ownership (raises risk); total credit lines (raises risk),Fully Paid,7000.0, 36 months,13.98,239.18,C,C3,2 years,RENT,25440.0,Not Verified,credit_card,Credit card refinancing,19.39,6.0,0.0,6990.0,55.5,11.0,f,INDIVIDUAL,0.0,0.0,Aug-2014,IL
APP-317994,0.17379274481030277,0.8262072551896973,17.379274481030276,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); revolving utilization (lowers risk),Fully Paid,6000.0, 36 months,6.03,182.62,A,A1,3 years,MORTGAGE,68000.0,Verified,debt_consolidation,Deck addition,21.62,11.0,0.0,12083.0,19.2,33.0,w,INDIVIDUAL,3.0,0.0,May-2013,NE
APP-295421,0.3450956950721553,0.6549043049278447,34.50956950721553,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,10000.0, 36 months,10.64,325.69,B,B2,,RENT,35000.0,Verified,debt_consolidation,Debt consolidation,10.76,10.0,0.0,8491.0,38.8,21.0,f,INDIVIDUAL,4.0,0.0,Aug-2013,IL
APP-138261,0.4507210051661828,0.5492789948338173,45.07210051661828,APPROVE_WITH_CONDITIONS,Low,Medium,open credit lines (raises risk); total credit lines (lowers risk); has public record (raises risk),Fully Paid,9000.0, 36 months,14.98,311.9,C,C3,10+ years,MORTGAGE,56000.0,Verified,debt_consolidation,Debt consolidation,21.45,30.0,1.0,11317.0,30.4,60.0,w,INDIVIDUAL,4.0,0.0,Dec-2013,CA
APP-124719,0.43512253004575174,0.5648774699542483,43.51225300457517,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); interest rate (raises risk),Fully Paid,12000.0, 36 months,10.15,388.06,B,B2,10+ years,RENT,61691.64,Source Verified,credit_card,Credit card refinancing,28.83,5.0,0.0,12109.0,64.8,16.0,f,INDIVIDUAL,0.0,0.0,Jun-2014,WI
APP-098716,0.4094943201356611,0.5905056798643389,40.94943201356611,APPROVE_WITH_CONDITIONS,Low,Medium,debt-to-income ratio (lowers risk); home ownership (raises risk); employment length (raises risk),Fully Paid,10000.0, 36 months,13.35,338.63,C,C2,< 1 year,RENT,70000.0,Not Verified,debt_consolidation,Debt consolidation,10.18,5.0,0.0,4454.0,55.0,21.0,w,INDIVIDUAL,3.0,0.0,Jul-2014,NH
APP-185577,0.6927562823977645,0.30724371760223546,69.27562823977645,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,10800.0, 36 months,19.99,401.32,E,E4,4 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,Debt consolidation,23.69,15.0,0.0,32317.0,72.1,24.0,f,INDIVIDUAL,3.0,0.0,Jul-2015,WI
APP-249115,0.18522817801304475,0.8147718219869553,18.522817801304477,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,20000.0, 36 months,7.12,618.64,A,A3,9 years,MORTGAGE,140000.0,Source Verified,debt_consolidation,Debt consolidation,4.72,13.0,0.0,19206.0,46.7,36.0,f,INDIVIDUAL,4.0,0.0,Oct-2014,OH
APP-028251,0.36493880766878345,0.6350611923312166,36.49388076687835,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); home ownership (lowers risk); 60-month term (lowers risk),Fully Paid,8000.0, 36 months,14.33,274.71,C,C1,2 years,MORTGAGE,35000.0,Not Verified,debt_consolidation,Debt consolidation,17.59,15.0,0.0,8653.0,64.6,30.0,w,INDIVIDUAL,1.0,0.0,Dec-2012,NM
APP-253393,0.4348195476091735,0.5651804523908265,43.481954760917354,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); monthly installment (raises risk); debt-to-income ratio (raises risk),Fully Paid,31900.0, 36 months,11.44,1051.03,B,B4,10+ years,RENT,120000.0,Verified,debt_consolidation,Debt consolidation,24.63,12.0,0.0,35413.0,49.0,44.0,w,INDIVIDUAL,0.0,0.0,Jan-2015,AP
APP-231760,0.36522170477147176,0.6347782952285282,36.52217047714718,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); 60-month term (raises risk); debt-to-income ratio (raises risk),Charged Off,17500.0, 60 months,11.14,381.72,B,B2,10+ years,MORTGAGE,85000.0,Verified,debt_consolidation,LC Loan,25.29,16.0,0.0,24065.0,36.4,42.0,w,INDIVIDUAL,4.0,0.0,Oct-2012,FL
APP-210716,0.4663562099745447,0.5336437900254554,46.63562099745447,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); 60-month term (raises risk); debt-to-income ratio (lowers risk),Fully Paid,32625.0, 60 months,15.59,786.29,C,C5,1 year,MORTGAGE,68000.0,Source Verified,debt_consolidation,,9.28,7.0,0.0,13170.0,50.7,28.0,w,INDIVIDUAL,7.0,0.0,Aug-2016,SC
APP-070614,0.8406664284366328,0.15933357156336725,84.06664284366327,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); debt-to-income ratio (raises risk),Charged Off,20000.0, 60 months,21.18,543.1,E,E3,6 years,RENT,60000.0,Source Verified,debt_consolidation,,33.44,13.0,0.0,12586.0,62.3,22.0,w,INDIVIDUAL,0.0,0.0,Mar-2016,NE
APP-117347,0.4965376476138754,0.5034623523861246,49.65376476138754,APPROVE_WITH_CONDITIONS,Low,Medium,revolving utilization (raises risk); total credit lines (raises risk); interest rate (lowers risk),Fully Paid,11400.0, 36 months,15.31,396.92,C,C2,4 years,OWN,43000.0,Source Verified,credit_card,3 CREDITS CONSOLIDATION,17.78,7.0,0.0,28644.0,95.2,9.0,f,INDIVIDUAL,0.0,0.0,Apr-2013,VA
APP-070871,0.31434492591274127,0.6856550740872587,31.434492591274125,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (lowers risk),Fully Paid,8000.0, 36 months,7.89,250.29,A,A5,9 years,MORTGAGE,51000.0,Source Verified,credit_card,Credit card refinancing,20.61,11.0,0.0,11891.0,40.2,25.0,w,INDIVIDUAL,3.0,0.0,Aug-2015,MI
APP-294585,0.47784059799862594,0.522159402001374,47.7840597998626,APPROVE_WITH_CONDITIONS,Low,Medium,debt-to-income ratio (raises risk); loan sub-grade (raises risk); home ownership (lowers risk),Charged Off,10200.0, 36 months,13.98,348.52,C,C3,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,Debt consolidation,23.44,14.0,0.0,19296.0,57.8,22.0,f,INDIVIDUAL,1.0,0.0,Oct-2014,CT
APP-286149,0.22387858712638348,0.7761214128736165,22.387858712638348,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,7000.0, 36 months,8.99,222.57,B,B1,4 years,MORTGAGE,75000.0,Not Verified,car,Car financing,5.36,6.0,0.0,981.0,29.7,12.0,f,INDIVIDUAL,1.0,0.0,Jul-2016,AE
APP-247975,0.48839383597063263,0.5116061640293674,48.83938359706326,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,34400.0, 36 months,19.99,1278.26,E,E1,10+ years,MORTGAGE,86000.0,Source Verified,other,Other,7.94,9.0,0.0,10501.0,35.2,17.0,w,INDIVIDUAL,2.0,0.0,Feb-2016,AR
APP-074275,0.5006852866725399,0.49931471332746014,50.068528667253986,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); debt-to-income ratio (lowers risk); interest rate (lowers risk),Fully Paid,25000.0, 36 months,17.57,898.43,D,D4,< 1 year,MORTGAGE,145000.0,Verified,house,Home buying,0.88,7.0,0.0,4370.0,21.3,12.0,w,INDIVIDUAL,1.0,0.0,Jul-2015,SC
APP-376510,0.18564063889883065,0.8143593611011694,18.564063889883066,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); revolving balance (lowers risk),Fully Paid,7500.0, 36 months,6.49,229.84,A,A2,10+ years,MORTGAGE,140700.0,Source Verified,home_improvement,Home improvement,24.38,13.0,0.0,93220.0,76.0,28.0,w,INDIVIDUAL,6.0,0.0,Oct-2014,OR
APP-366207,0.5770683212785291,0.42293167872147086,57.70683212785291,REVIEW_MANUAL,Low,High,60-month term (raises risk); employment length (raises risk); monthly installment (raises risk),Fully Paid,35000.0, 60 months,12.69,790.82,C,C2,,MORTGAGE,80000.0,Verified,debt_consolidation,Debt consolidation,19.02,12.0,0.0,11664.0,31.3,23.0,w,INDIVIDUAL,3.0,0.0,May-2015,NM
APP-277737,0.6679492680331821,0.3320507319668179,66.7949268033182,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Charged Off,35000.0, 60 months,19.2,911.78,D,D3,10+ years,MORTGAGE,102000.0,Verified,debt_consolidation,Debt Consolidation ,20.87,17.0,0.0,17674.0,70.1,29.0,f,INDIVIDUAL,3.0,0.0,Nov-2013,CT
APP-259806,0.48974791018697683,0.5102520898130232,48.97479101869769,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); debt-to-income ratio (lowers risk); 60-month term (raises risk),Fully Paid,20000.0, 60 months,16.55,492.23,D,D2,6 years,MORTGAGE,141000.0,Not Verified,home_improvement,Home improvement,1.19,8.0,0.0,12632.0,47.5,19.0,w,INDIVIDUAL,7.0,0.0,Dec-2015,HI
APP-093826,0.5022120772090699,0.4977879227909301,50.22120772090699,REVIEW_MANUAL,Low,High,loan sub-grade (lowers risk); home ownership (raises risk); 60-month term (lowers risk),Fully Paid,20000.0, 36 months,13.99,683.46,C,C1,10+ years,RENT,59000.0,Verified,credit_card,Credit Card Consolidation,19.99,14.0,0.0,11657.0,49.0,21.0,f,INDIVIDUAL,0.0,0.0,Apr-2012,IL
APP-146336,0.32580996595632283,0.6741900340436772,32.580996595632286,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); total credit lines (raises risk),Fully Paid,7000.0, 36 months,9.91,225.58,B,B1,2 years,RENT,20000.0,Source Verified,debt_consolidation,Operation Help a Student,12.66,6.0,0.0,6485.0,36.8,6.0,f,INDIVIDUAL,,0.0,Feb-2012,LA
